Hours_Elapsed,Gas_MassFlow_kgs,Gas_Temp_In_C,Gas_Temp_Out_C,Gas_Press_In_bar,Gas_Press_Out_bar,Gas_PressureDrop_bar,Water_MassFlow_kgs,Water_Temp_In_C,Water_Temp_Out_C,Water_PressureDrop_bar,Calculated_LMTD_C,Calculated_U_Wm2K,Target_Fouling_Rf
1779,35.6431,140.00,36.21,35.0000,24.3141,10.6859,600.0000,36.20,119.76,3.0300,2.73,351.89,6.195427e-04
1780,35.3259,140.00,36.51,35.0000,24.3141,10.6859,600.0000,36.52,119.76,3.0300,0.00,351.87,6.197494e-04
1781,35.2145,140.00,36.74,35.0000,24.3141,10.6859,600.0000,36.72,119.76,3.0300,3.05,351.84,6.199561e-04
1782,35.6832,140.00,36.77,35.0000,24.3141,10.6859,600.0000,36.79,119.76,3.0300,0.00,351.82,6.201627e-04
1783,35.5531,140.00,36.73,35.0000,24.3141,10.6859,600.0000,36.72,119.76,3.0300,2.51,351.79,6.203692e-04
1784,34.8666,140.00,36.52,35.0000,24.3141,10.6859,600.0000,36.52,119.76,3.0300,0.00,351.77,6.205757e-04
1785,35.1209,140.00,36.25,35.0000,24.3141,10.6859,600.0000,36.20,119.76,3.0300,3.36,351.74,6.207821e-04
1786,34.8400,140.00,35.83,35.0000,24.3141,10.6859,600.0000,35.79,119.76,3.0300,3.18,351.72,6.209884e-04
1787,35.6691,140.00,35.31,35.0000,24.3141,10.6859,600.0000,35.31,119.76,3.0300,2.39,351.69,6.211947e-04
1788,35.3767,140.00,34.80,35.0000,24.3141,10.6859,600.0000,34.79,119.76,3.0300,2.56,351.66,6.214009e-04
1789,34.7745,140.00,34.26,35.0000,24.3141,10.6859,600.0000,34.28,119.76,3.0300,0.00,351.64,6.216070e-04
1790,34.9324,140.00,33.80,35.0000,24.3141,10.6859,600.0000,33.80,119.76,3.0300,2.59,351.61,6.218131e-04
1791,34.9285,140.00,33.36,35.0000,24.3141,10.6859,600.0000,33.38,119.76,3.0300,0.00,351.59,6.220190e-04
1792,35.0868,140.00,33.06,35.0000,24.3141,10.6859,600.0000,33.07,119.76,3.0300,0.00,351.56,6.222250e-04
1793,34.8939,140.00,32.88,35.0000,24.3141,10.6859,600.0000,32.87,119.76,3.0300,2.82,351.54,6.224308e-04
1794,35.3338,140.00,32.79,35.0000,24.3141,10.6859,600.0000,32.80,119.76,3.0300,0.00,351.51,6.226366e-04
1795,35.4488,140.00,32.89,35.0000,24.3141,10.6859,600.0000,32.87,119.76,3.0300,2.95,351.49,6.228423e-04
1796,34.8039,140.00,33.12,35.0000,24.3141,10.6859,600.0000,33.07,119.76,3.0300,3.34,351.46,6.230480e-04
1797,34.9143,140.00,33.40,35.0000,24.3141,10.6859,600.0000,33.39,119.76,3.0300,2.61,351.44,6.232536e-04
1798,35.2493,140.00,33.80,35.0000,24.3141,10.6859,600.0000,33.80,119.76,3.0300,1.89,351.41,6.234591e-04
1799,34.6066,140.00,34.25,35.0000,24.3141,10.6859,600.0000,34.29,119.76,3.0300,0.00,351.38,6.236646e-04
1800,34.5276,140.00,34.79,35.0000,24.3141,10.6859,600.0000,34.81,119.76,3.0300,0.00,351.36,6.238700e-04
1801,35.4040,140.00,35.33,35.0000,24.3141,10.6859,600.0000,35.32,119.76,3.0300,2.57,351.33,6.240753e-04
1802,35.4400,140.00,35.79,35.0000,24.3141,10.6859,600.0000,35.81,119.76,3.0300,0.00,351.31,6.242805e-04
1803,34.5083,140.00,36.29,35.0000,24.3141,10.6859,600.0000,36.22,119.76,3.0300,3.58,351.28,6.244857e-04
1804,34.5661,140.00,36.50,35.0000,24.3141,10.6859,600.0000,36.54,119.76,3.0300,0.00,351.26,6.246908e-04
1805,34.6956,140.00,36.70,35.0000,24.3141,10.6859,600.0000,36.74,119.76,3.0300,0.00,351.23,6.248959e-04
1806,34.4549,140.00,36.90,35.0000,24.3141,10.6859,600.0000,36.81,119.76,3.0300,3.68,351.21,6.251009e-04
1807,34.5158,140.00,36.76,35.0000,24.3141,10.6859,600.0000,36.74,119.76,3.0300,2.78,351.18,6.253058e-04
1808,34.6759,140.00,36.58,35.0000,24.3141,10.6859,600.0000,36.55,119.76,3.0300,3.22,351.16,6.255107e-04
1809,34.7697,140.00,36.28,35.0000,24.3141,10.6859,600.0000,36.23,119.76,3.0300,3.34,351.13,6.257155e-04
1810,35.2492,140.00,35.83,35.0000,24.3141,10.6859,600.0000,35.82,119.76,3.0300,2.67,351.11,6.259202e-04
1811,34.8276,140.00,35.40,35.0000,24.3141,10.6859,600.0000,35.33,119.76,3.0300,3.53,351.08,6.261249e-04
1812,35.2719,140.00,34.80,35.0000,24.3141,10.6859,600.0000,34.82,119.76,3.0300,0.00,351.06,6.263295e-04
1813,34.6638,140.00,34.33,35.0000,24.3141,10.6859,600.0000,34.30,119.76,3.0300,3.05,351.03,6.265340e-04
1814,35.2662,140.00,33.81,35.0000,24.3141,10.6859,600.0000,33.82,119.76,3.0300,0.00,351.01,6.267385e-04
1815,34.5465,140.00,33.42,35.0000,24.3141,10.6859,600.0000,33.41,119.76,3.0300,2.64,350.98,6.269429e-04
1816,35.1010,140.00,33.12,35.0000,24.3141,10.6859,600.0000,33.09,119.76,3.0300,3.09,350.95,6.271472e-04
1817,34.9418,140.00,32.89,35.0000,24.3141,10.6859,600.0000,32.89,119.76,3.0300,2.29,350.93,6.273515e-04
1818,34.6049,140.00,32.87,35.0000,24.3141,10.6859,600.0000,32.82,119.76,3.0300,3.34,350.90,6.275557e-04
1819,34.6849,140.00,32.88,35.0000,24.3141,10.6859,600.0000,32.89,119.76,3.0300,0.00,350.88,6.277598e-04
1820,34.8236,140.00,33.11,35.0000,24.3141,10.6859,600.0000,33.09,119.76,3.0300,2.92,350.85,6.279639e-04
1821,34.2570,140.00,33.42,35.0000,24.3141,10.6859,600.0000,33.41,119.76,3.0300,2.51,350.83,6.281679e-04
1822,34.3367,140.00,33.88,35.0000,24.3141,10.6859,600.0000,33.83,119.76,3.0300,3.36,350.80,6.283718e-04
1823,34.5457,140.00,34.31,35.0000,24.3141,10.6859,600.0000,34.31,119.76,3.0300,0.00,350.78,6.285757e-04
1824,34.3285,140.00,34.85,35.0000,24.3141,10.6859,600.0000,34.83,119.76,3.0300,3.01,350.75,6.287795e-04
1825,34.4681,140.00,35.32,35.0000,24.3141,10.6859,600.0000,35.35,119.76,3.0300,0.00,350.73,6.289833e-04
1826,34.7240,140.00,35.81,35.0000,24.3141,10.6859,600.0000,35.83,119.76,3.0300,0.00,350.70,6.291870e-04
1827,34.4080,140.00,36.29,35.0000,24.3141,10.6859,600.0000,36.25,119.76,3.0300,3.28,350.68,6.293906e-04
1828,34.9487,140.00,36.61,35.0000,24.3141,10.6859,600.0000,36.56,119.76,3.0300,3.35,350.65,6.295942e-04
1829,35.0132,140.00,36.80,35.0000,24.3141,10.6859,600.0000,36.77,119.76,3.0300,3.18,350.63,6.297977e-04
1830,34.7880,140.00,36.84,35.0000,24.3141,10.6859,600.0000,36.83,119.76,3.0300,2.47,350.60,6.300011e-04
1831,34.8946,140.00,36.80,35.0000,24.3141,10.6859,600.0000,36.77,119.76,3.0300,3.20,350.58,6.302045e-04
1832,34.7158,140.00,36.61,35.0000,24.3141,10.6859,600.0000,36.57,119.76,3.0300,3.28,350.55,6.304078e-04
1833,34.1813,140.00,36.24,35.0000,24.3141,10.6859,600.0000,36.25,119.76,3.0300,0.00,350.53,6.306110e-04
1834,34.1010,140.00,35.83,35.0000,24.3141,10.6859,600.0000,35.84,119.76,3.0300,0.00,350.50,6.308142e-04
1835,34.3977,140.00,35.37,35.0000,24.3141,10.6859,600.0000,35.36,119.76,3.0300,2.81,350.48,6.310173e-04
1836,34.6317,140.00,34.90,35.0000,24.3141,10.6859,600.0000,34.84,119.76,3.0300,3.48,350.45,6.312203e-04
1837,34.4530,140.00,34.39,35.0000,24.3141,10.6859,600.0000,34.32,119.76,3.0300,3.54,350.43,6.314233e-04
1838,34.6727,140.00,33.86,35.0000,24.3141,10.6859,600.0000,33.84,119.76,3.0300,2.85,350.40,6.316262e-04
1839,34.8770,140.00,33.40,35.0000,24.3141,10.6859,600.0000,33.43,119.76,3.0300,0.00,350.38,6.318291e-04
1840,34.0168,140.00,33.23,35.0000,24.3141,10.6859,600.0000,33.11,119.76,3.0300,3.90,350.35,6.320319e-04
1841,34.4993,140.00,32.95,35.0000,24.3141,10.6859,600.0000,32.91,119.76,3.0300,3.26,350.33,6.322346e-04
1842,34.1773,140.00,32.83,35.0000,24.3141,10.6859,600.0000,32.85,119.76,3.0300,0.00,350.30,6.324373e-04
1843,34.7426,140.00,32.89,35.0000,24.3141,10.6859,600.0000,32.91,119.76,3.0300,0.00,350.28,6.326399e-04
1844,33.8856,140.00,33.03,35.0000,24.3141,10.6859,600.0000,33.11,119.76,3.0300,0.00,350.25,6.328424e-04
1845,34.6943,140.00,33.38,35.0000,24.3141,10.6859,600.0000,33.43,119.76,3.0300,0.00,350.23,6.330449e-04
1846,34.3077,140.00,33.95,35.0000,24.3141,10.6859,600.0000,33.85,119.76,3.0300,3.77,350.21,6.332473e-04
1847,34.2131,140.00,34.23,35.0000,24.3141,10.6859,600.0000,34.33,119.76,3.0300,0.00,350.18,6.334497e-04
1848,34.5480,140.00,34.89,35.0000,24.3141,10.6859,600.0000,34.85,119.76,3.0300,3.20,350.16,6.336520e-04
1849,34.6045,140.00,35.38,35.0000,24.3141,10.6859,600.0000,35.37,119.76,3.0300,2.81,350.13,6.338542e-04
1850,34.6457,140.00,35.81,35.0000,24.3141,10.6859,600.0000,35.85,119.76,3.0300,0.00,350.11,6.340564e-04
1851,34.0433,140.00,36.21,35.0000,24.3141,10.6859,600.0000,36.27,119.76,3.0300,0.00,350.08,6.342585e-04
1852,33.9419,140.00,36.57,35.0000,24.3141,10.6859,600.0000,36.59,119.76,3.0300,0.00,350.06,6.344605e-04
1853,34.5057,140.00,36.77,35.0000,24.3141,10.6859,600.0000,36.79,119.76,3.0300,0.00,350.03,6.346625e-04
1854,34.4915,140.00,36.91,35.0000,24.3141,10.6859,600.0000,36.86,119.76,3.0300,3.38,350.01,6.348644e-04
1855,34.3101,140.00,36.75,35.0000,24.3141,10.6859,600.0000,36.79,119.76,3.0300,0.00,349.98,6.350662e-04
1856,34.2610,140.00,36.59,35.0000,24.3141,10.6859,600.0000,36.59,119.76,3.0300,2.47,349.96,6.352680e-04
1857,34.4870,140.00,36.28,35.0000,24.3141,10.6859,600.0000,36.27,119.76,3.0300,2.52,349.93,6.354698e-04
1858,34.5917,140.00,35.87,35.0000,24.3141,10.6859,600.0000,35.86,119.76,3.0300,2.82,349.91,6.356714e-04
1859,33.8291,140.00,35.44,35.0000,24.3141,10.6859,600.0000,35.38,119.76,3.0300,3.44,349.88,6.358730e-04
1860,34.5480,140.00,34.90,35.0000,24.3141,10.6859,600.0000,34.86,119.76,3.0300,3.18,349.86,6.360746e-04
1861,34.2092,140.00,34.38,35.0000,24.3141,10.6859,600.0000,34.34,119.76,3.0300,3.12,349.83,6.362760e-04
1862,34.2606,140.00,140.00,35.0000,35.0000,0.0000,600.0000,33.86,33.86,0.0000,106.14,349.81,6.364775e-04
1863,34.1470,140.00,33.42,35.0000,24.3141,10.6859,600.0000,33.45,119.76,3.0300,0.00,349.78,6.366788e-04
1864,34.0525,140.00,33.18,35.0000,24.3141,10.6859,600.0000,33.13,119.76,3.0300,3.34,349.76,6.368801e-04
1865,34.4920,140.00,32.95,35.0000,24.3141,10.6859,600.0000,32.93,119.76,3.0300,2.87,349.74,6.370813e-04
1866,34.1454,140.00,32.90,35.0000,24.3141,10.6859,600.0000,32.87,119.76,3.0300,3.19,349.71,6.372825e-04
1867,34.5263,140.00,32.94,35.0000,24.3141,10.6859,600.0000,32.93,119.76,3.0300,2.65,349.69,6.374836e-04
1868,34.4846,140.00,33.11,35.0000,24.3141,10.6859,600.0000,33.14,119.76,3.0300,0.00,349.66,6.376847e-04
1869,34.1142,140.00,33.48,35.0000,24.3141,10.6859,600.0000,33.45,119.76,3.0300,3.03,349.64,6.378857e-04
1870,34.2794,140.00,33.88,35.0000,24.3141,10.6859,600.0000,33.87,119.76,3.0300,2.74,349.61,6.380866e-04
1871,33.6018,140.00,34.38,35.0000,24.3141,10.6859,600.0000,34.35,119.76,3.0300,3.05,349.59,6.382875e-04
1872,34.2076,140.00,34.83,35.0000,24.3141,10.6859,600.0000,34.87,119.76,3.0300,0.00,349.56,6.384883e-04
1873,34.0074,140.00,35.54,35.0000,24.3141,10.6859,600.0000,35.39,119.76,3.0300,4.10,349.54,6.386890e-04
1874,34.1628,140.00,35.87,35.0000,24.3141,10.6859,600.0000,35.87,119.76,3.0300,0.00,349.51,6.388897e-04
1875,34.2506,140.00,36.31,35.0000,24.3141,10.6859,600.0000,36.29,119.76,3.0300,2.97,349.49,6.390903e-04
1876,33.7811,140.00,36.58,35.0000,24.3141,10.6859,600.0000,36.61,119.76,3.0300,0.00,349.47,6.392909e-04
1877,34.3053,140.00,36.76,35.0000,24.3141,10.6859,600.0000,36.81,119.76,3.0300,0.00,349.44,6.394914e-04
1878,33.8535,140.00,37.00,35.0000,24.3141,10.6859,600.0000,36.88,119.76,3.0300,3.98,349.42,6.396918e-04
1879,34.3316,140.00,36.83,35.0000,24.3141,10.6859,600.0000,36.81,119.76,3.0300,2.92,349.39,6.398922e-04
1880,33.6443,140.00,36.70,35.0000,24.3141,10.6859,600.0000,36.61,119.76,3.0300,3.76,349.37,6.400925e-04
1881,33.7353,140.00,36.42,35.0000,24.3141,10.6859,600.0000,36.29,119.76,3.0300,3.99,349.34,6.402928e-04
1882,33.8039,140.00,35.79,35.0000,24.3141,10.6859,600.0000,35.88,119.76,3.0300,0.00,349.32,6.404930e-04
1883,34.1400,140.00,35.40,35.0000,24.3141,10.6859,600.0000,35.40,119.76,3.0300,0.00,349.29,6.406931e-04
1884,33.8481,140.00,34.85,35.0000,24.3141,10.6859,600.0000,34.88,119.76,3.0300,0.00,349.27,6.408932e-04
1885,33.7344,140.00,34.52,35.0000,24.3141,10.6859,600.0000,34.36,119.76,3.0300,4.13,349.25,6.410932e-04
1886,33.5074,140.00,33.97,35.0000,24.3141,10.6859,600.0000,33.88,119.76,3.0300,3.71,349.22,6.412932e-04
1887,33.7557,140.00,33.57,35.0000,24.3141,10.6859,600.0000,33.47,119.76,3.0300,3.81,349.20,6.414931e-04
1888,33.8342,140.00,33.10,35.0000,24.3141,10.6859,600.0000,33.15,119.76,3.0300,0.00,349.17,6.416929e-04
1889,33.5221,140.00,32.92,35.0000,24.3141,10.6859,600.0000,32.95,119.76,3.0300,0.00,349.15,6.418927e-04
1890,33.9301,140.00,32.96,35.0000,24.3141,10.6859,600.0000,32.88,119.76,3.0300,3.57,349.12,6.420924e-04
1891,34.0535,140.00,32.86,35.0000,24.3141,10.6859,600.0000,32.95,119.76,3.0300,0.00,349.10,6.422921e-04
1892,34.1264,140.00,33.25,35.0000,24.3141,10.6859,600.0000,33.15,119.76,3.0300,3.79,349.08,6.424917e-04
1893,33.5593,140.00,33.49,35.0000,24.3141,10.6859,600.0000,33.47,119.76,3.0300,2.82,349.05,6.426912e-04
1894,33.4069,140.00,33.99,35.0000,24.3141,10.6859,600.0000,33.89,119.76,3.0300,3.78,349.03,6.428907e-04
1895,33.8098,140.00,34.51,35.0000,24.3141,10.6859,600.0000,34.37,119.76,3.0300,4.05,349.00,6.430901e-04
1896,33.5572,140.00,34.99,35.0000,24.3141,10.6859,600.0000,34.89,119.76,3.0300,3.78,348.98,6.432895e-04
1897,33.4998,140.00,35.27,35.0000,24.3141,10.6859,600.0000,35.41,119.76,3.0300,0.00,348.95,6.434888e-04
1898,33.7624,140.00,35.91,35.0000,24.3141,10.6859,600.0000,35.89,119.76,3.0300,2.99,348.93,6.436880e-04
1899,33.6599,140.00,36.23,35.0000,24.3141,10.6859,600.0000,36.31,119.76,3.0300,0.00,348.91,6.438872e-04
1900,33.2240,140.00,36.52,35.0000,24.3141,10.6859,600.0000,36.62,119.76,3.0300,0.00,348.88,6.440863e-04
1901,33.3272,140.00,36.62,35.0000,24.3141,10.6859,600.0000,36.82,119.76,3.0300,0.00,348.86,6.442854e-04
1902,34.1334,140.00,36.82,35.0000,24.3141,10.6859,600.0000,36.89,119.76,3.0300,0.00,348.83,6.444844e-04
1903,33.7648,140.00,36.72,35.0000,24.3141,10.6859,600.0000,36.83,119.76,3.0300,0.00,348.81,6.446833e-04
1904,34.1110,140.00,36.70,35.0000,24.3141,10.6859,600.0000,36.63,119.76,3.0300,3.58,348.78,6.448822e-04
1905,33.8014,140.00,36.38,35.0000,24.3141,10.6859,600.0000,36.31,119.76,3.0300,3.56,348.76,6.450811e-04
1906,33.3917,140.00,36.01,35.0000,24.3141,10.6859,600.0000,35.90,119.76,3.0300,3.87,348.74,6.452798e-04
1907,33.7813,140.00,35.56,35.0000,24.3141,10.6859,600.0000,35.41,119.76,3.0300,4.07,348.71,6.454786e-04
1908,33.2242,140.00,34.67,35.0000,24.3141,10.6859,600.0000,34.90,119.76,3.0300,0.00,348.69,6.456772e-04
1909,33.0910,140.00,34.64,35.0000,24.3141,10.6859,600.0000,34.38,119.76,3.0300,4.60,348.66,6.458758e-04
1910,33.7622,140.00,33.97,35.0000,24.3141,10.6859,600.0000,33.90,119.76,3.0300,3.53,348.64,6.460743e-04
1911,33.8384,140.00,33.41,35.0000,24.3141,10.6859,600.0000,33.49,119.76,3.0300,0.00,348.61,6.462728e-04
1912,33.7011,140.00,33.15,35.0000,24.3141,10.6859,600.0000,33.17,119.76,3.0300,0.00,348.59,6.464713e-04
1913,33.5679,140.00,33.07,35.0000,24.3141,10.6859,600.0000,32.97,119.76,3.0300,3.82,348.57,6.466696e-04
1914,33.7247,140.00,32.98,35.0000,24.3141,10.6859,600.0000,32.90,119.76,3.0300,3.66,348.54,6.468679e-04
1915,33.7950,140.00,33.03,35.0000,24.3141,10.6859,600.0000,32.97,119.76,3.0300,3.48,348.52,6.470662e-04
1916,33.2567,140.00,33.26,35.0000,24.3141,10.6859,600.0000,33.17,119.76,3.0300,3.69,348.49,6.472644e-04
1917,33.9777,140.00,33.45,35.0000,24.3141,10.6859,600.0000,33.49,119.76,3.0300,0.00,348.47,6.474625e-04
1918,33.0760,140.00,33.75,35.0000,24.3141,10.6859,600.0000,33.91,119.76,3.0300,0.00,348.45,6.476606e-04
1919,33.9125,140.00,34.41,35.0000,24.3141,10.6859,600.0000,34.39,119.76,3.0300,2.89,348.42,6.478586e-04
1920,33.4586,140.00,34.72,35.0000,24.3141,10.6859,600.0000,34.91,119.76,3.0300,0.00,348.40,6.480566e-04
1921,33.4045,140.00,35.31,35.0000,24.3141,10.6859,600.0000,35.42,119.76,3.0300,0.00,348.37,6.482545e-04
1922,33.7658,140.00,35.94,35.0000,24.3141,10.6859,600.0000,35.91,119.76,3.0300,3.11,348.35,6.484523e-04
1923,33.8144,140.00,36.43,35.0000,24.3141,10.6859,600.0000,36.32,119.76,3.0300,3.83,348.33,6.486501e-04
1924,33.3782,140.00,36.60,35.0000,24.3141,10.6859,600.0000,36.64,119.76,3.0300,0.00,348.30,6.488478e-04
1925,33.4143,140.00,36.88,35.0000,24.3141,10.6859,600.0000,36.84,119.76,3.0300,3.16,348.28,6.490455e-04
1926,33.7000,140.00,36.85,35.0000,24.3141,10.6859,600.0000,36.91,119.76,3.0300,0.00,348.25,6.492431e-04
1927,33.8933,140.00,36.86,35.0000,24.3141,10.6859,600.0000,36.84,119.76,3.0300,2.95,348.23,6.494407e-04
1928,32.9959,140.00,36.81,35.0000,24.3141,10.6859,600.0000,36.64,119.76,3.0300,4.18,348.21,6.496382e-04
1929,33.6802,140.00,36.30,35.0000,24.3141,10.6859,600.0000,36.33,119.76,3.0300,0.00,348.18,6.498356e-04
1930,33.2084,140.00,35.87,35.0000,24.3141,10.6859,600.0000,35.91,119.76,3.0300,0.00,348.16,6.500330e-04
1931,33.0882,140.00,35.54,35.0000,24.3141,10.6859,600.0000,35.43,119.76,3.0300,3.86,348.13,6.502303e-04
1932,33.4593,140.00,140.00,35.0000,35.0000,0.0000,600.0000,34.91,34.91,0.0000,105.09,348.11,6.504276e-04
1933,33.8018,140.00,34.30,35.0000,24.3141,10.6859,600.0000,34.40,119.76,3.0300,0.00,348.09,6.506248e-04
1934,33.8637,140.00,33.86,35.0000,24.3141,10.6859,600.0000,33.92,119.76,3.0300,0.00,348.06,6.508220e-04
1935,32.9804,140.00,60.67,35.0000,24.3141,10.6859,600.0000,33.50,119.76,3.0300,23.53,348.04,6.510191e-04
1936,33.3282,140.00,33.14,35.0000,24.3141,10.6859,600.0000,33.19,119.76,3.0300,0.00,348.02,6.512162e-04
1937,33.1975,140.00,32.92,35.0000,24.3141,10.6859,600.0000,32.99,119.76,3.0300,0.00,347.99,6.514131e-04
1938,33.7068,140.00,32.95,35.0000,24.3141,10.6859,600.0000,32.92,119.76,3.0300,3.05,347.97,6.516101e-04
1939,33.3212,140.00,32.94,35.0000,24.3141,10.6859,600.0000,32.99,119.76,3.0300,0.00,347.94,6.518070e-04
1940,32.9135,140.00,33.08,35.0000,24.3141,10.6859,600.0000,33.19,119.76,3.0300,0.00,347.92,6.520038e-04
1941,33.7685,140.00,33.64,35.0000,24.3141,10.6859,600.0000,33.51,119.76,3.0300,4.01,347.90,6.522006e-04
1942,33.7474,140.00,33.94,35.0000,24.3141,10.6859,600.0000,33.92,119.76,3.0300,2.93,347.87,6.523973e-04
1943,33.8145,140.00,34.55,35.0000,24.3141,10.6859,600.0000,34.40,119.76,3.0300,4.10,347.85,6.525939e-04
1944,33.4487,140.00,35.00,35.0000,24.3141,10.6859,600.0000,34.92,119.76,3.0300,3.65,347.82,6.527905e-04
1945,33.4069,140.00,35.33,35.0000,24.3141,10.6859,600.0000,35.44,119.76,3.0300,0.00,347.80,6.529871e-04
1946,33.3321,140.00,35.86,35.0000,24.3141,10.6859,600.0000,35.92,119.76,3.0300,0.00,347.78,6.531836e-04
1947,33.1317,140.00,36.44,35.0000,24.3141,10.6859,600.0000,36.34,119.76,3.0300,3.81,347.75,6.533800e-04
1948,33.4469,140.00,36.49,35.0000,24.3141,10.6859,600.0000,36.66,119.76,3.0300,0.00,347.73,6.535764e-04
1949,33.0628,140.00,37.18,35.0000,24.3141,10.6859,600.0000,36.86,119.76,3.0300,4.81,347.71,6.537727e-04
1950,33.0697,140.00,36.77,35.0000,24.3141,10.6859,600.0000,36.93,119.76,3.0300,0.00,347.68,6.539689e-04
1951,33.7077,140.00,36.83,35.0000,24.3141,10.6859,600.0000,36.86,119.76,3.0300,0.00,347.66,6.541652e-04
1952,33.7972,140.00,36.67,35.0000,24.3141,10.6859,600.0000,36.66,119.76,3.0300,2.53,347.63,6.543613e-04
1953,33.3862,140.00,36.37,35.0000,24.3141,10.6859,600.0000,36.34,119.76,3.0300,3.11,347.61,6.545574e-04
1954,33.5776,140.00,35.94,35.0000,24.3141,10.6859,600.0000,35.93,119.76,3.0300,2.64,347.59,6.547535e-04
1955,33.6512,140.00,35.47,35.0000,24.3141,10.6859,600.0000,35.45,119.76,3.0300,2.89,347.56,6.549494e-04
1956,33.2553,140.00,35.16,35.0000,24.3141,10.6859,600.0000,34.93,119.76,3.0300,4.48,347.54,6.551454e-04
1957,32.8949,140.00,61.42,35.0000,24.3141,10.6859,600.0000,34.41,119.76,3.0300,23.46,347.52,6.553412e-04
1958,33.0058,140.00,34.00,35.0000,24.3141,10.6859,600.0000,33.93,119.76,3.0300,3.58,347.49,6.555371e-04
1959,33.1197,140.00,33.54,35.0000,24.3141,10.6859,600.0000,33.52,119.76,3.0300,2.95,347.47,6.557328e-04
1960,33.6693,140.00,33.32,35.0000,24.3141,10.6859,600.0000,33.20,119.76,3.0300,3.91,347.45,6.559286e-04
1961,32.8638,140.00,32.76,35.0000,24.3141,10.6859,600.0000,33.00,119.76,3.0300,0.00,347.42,6.561242e-04
1962,32.8834,140.00,32.76,35.0000,24.3141,10.6859,600.0000,32.93,119.76,3.0300,0.00,347.40,6.563198e-04
1963,33.5292,140.00,32.99,35.0000,24.3141,10.6859,600.0000,33.00,119.76,3.0300,0.00,347.37,6.565154e-04
1964,33.2092,140.00,33.14,35.0000,24.3141,10.6859,600.0000,33.20,119.76,3.0300,0.00,347.35,6.567109e-04
1965,33.5884,140.00,33.62,35.0000,24.3141,10.6859,600.0000,33.52,119.76,3.0300,3.76,347.33,6.569063e-04
1966,33.4144,140.00,34.05,35.0000,24.3141,10.6859,600.0000,33.94,119.76,3.0300,3.89,347.30,6.571017e-04
1967,33.4014,140.00,34.43,35.0000,24.3141,10.6859,600.0000,34.42,119.76,3.0300,2.74,347.28,6.572970e-04
1968,33.0669,140.00,35.05,35.0000,24.3141,10.6859,600.0000,34.94,119.76,3.0300,3.91,347.26,6.574923e-04
1969,33.4592,140.00,35.49,35.0000,24.3141,10.6859,600.0000,35.45,119.76,3.0300,3.21,347.23,6.576875e-04
1970,32.8650,140.00,62.69,35.0000,24.3141,10.6859,600.0000,35.94,119.76,3.0300,23.34,347.21,6.578827e-04
1971,32.7762,140.00,36.54,35.0000,24.3141,10.6859,600.0000,36.35,119.76,3.0300,4.29,347.19,6.580778e-04
1972,33.3102,140.00,36.80,35.0000,24.3141,10.6859,600.0000,36.67,119.76,3.0300,4.01,347.16,6.582729e-04
1973,32.7923,140.00,63.48,35.0000,24.3141,10.6859,600.0000,36.87,119.76,3.0300,23.28,347.14,6.584679e-04
1974,33.3405,140.00,36.75,35.0000,24.3141,10.6859,600.0000,36.94,119.76,3.0300,0.00,347.12,6.586628e-04
1975,32.9347,140.00,36.83,35.0000,24.3141,10.6859,600.0000,36.87,119.76,3.0300,0.00,347.09,6.588577e-04
1976,33.1363,140.00,36.74,35.0000,24.3141,10.6859,600.0000,36.67,119.76,3.0300,3.51,347.07,6.590526e-04
1977,33.4090,140.00,36.45,35.0000,24.3141,10.6859,600.0000,36.36,119.76,3.0300,3.74,347.05,6.592473e-04
1978,33.4575,140.00,35.91,35.0000,24.3141,10.6859,600.0000,35.94,119.76,3.0300,0.00,347.02,6.594421e-04
1979,33.5564,140.00,35.48,35.0000,24.3141,10.6859,600.0000,35.46,119.76,3.0300,2.84,347.00,6.596368e-04
1980,33.4075,140.00,34.90,35.0000,24.3141,10.6859,600.0000,34.94,119.76,3.0300,0.00,346.97,6.598314e-04
1981,33.0795,140.00,34.65,35.0000,24.3141,10.6859,600.0000,34.43,119.76,3.0300,4.44,346.95,6.600260e-04
1982,33.6327,140.00,33.86,35.0000,24.3141,10.6859,600.0000,33.94,119.76,3.0300,0.00,346.93,6.602205e-04
1983,33.4859,140.00,33.60,35.0000,24.3141,10.6859,600.0000,33.53,119.76,3.0300,3.56,346.90,6.604150e-04
1984,33.7268,140.00,33.26,35.0000,24.3141,10.6859,600.0000,33.21,119.76,3.0300,3.36,346.88,6.606094e-04
1985,33.6023,140.00,32.96,35.0000,24.3141,10.6859,600.0000,33.01,119.76,3.0300,0.00,346.86,6.608037e-04
1986,33.5686,140.00,33.06,35.0000,24.3141,10.6859,600.0000,32.95,119.76,3.0300,3.85,346.83,6.609980e-04
1987,33.5492,140.00,33.06,35.0000,24.3141,10.6859,600.0000,33.02,119.76,3.0300,3.28,346.81,6.611923e-04
1988,33.3988,140.00,33.38,35.0000,24.3141,10.6859,600.0000,33.22,119.76,3.0300,4.15,346.79,6.613865e-04
1989,33.4720,140.00,33.56,35.0000,24.3141,10.6859,600.0000,33.53,119.76,3.0300,3.09,346.76,6.615807e-04
1990,33.6998,140.00,33.83,35.0000,24.3141,10.6859,600.0000,33.95,119.76,3.0300,0.00,346.74,6.617747e-04
